,vmId,starttime,endtime,core,memory,ssd,nic
2825,674,-107.04244212945923,,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2826,674,-107.04244212945923,,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2827,674,-107.04244212945923,,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2828,674,-107.04244212945923,,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2829,675,-107.04244212945923,41.523363657295704,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2830,675,-107.04244212945923,41.523363657295704,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2831,675,-107.04244212945923,41.523363657295704,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2832,675,-107.04244212945923,41.523363657295704,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2833,676,-107.04244212945923,,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2834,676,-107.04244212945923,,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2835,676,-107.04244212945923,,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2836,676,-107.04244212945923,,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2837,677,-107.04244212945923,,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2838,677,-107.04244212945923,,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2839,677,-107.04244212945923,,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2840,677,-107.04244212945923,,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
2841,678,-107.04244212945923,,0.038461538461538464,0.028444444444444446,0.03272088193002077,0.1
2842,678,-107.04244212945923,,0.07692307692307693,0.027777777777777776,0.034722222222222224,0.08
2843,678,-107.04244212945923,,0.07692307692307693,0.041666666666666664,0.034722222222222224,0.08
2844,678,-107.04244212945923,,0.08333333333333333,0.08333333333333333,0.05591277606933184,0.1
